"DCODE","DISTNAME","DISTCOUNTY","CC","AVG.FTE","RNK.FTE","LOCREV","AVG.LOCREV","RNK.LOCREV","STREV","AVG.STREV","RNK.STREV","FEDREV","AVG.FEDREV","RNK.FEDREV","TOTREV","AVG.TOTREV","RNK.TOTREV","BASINS","AVG.BASINS","RNK.BASINS","ADDINS","AVG.ADDINS","RNK.ADDINS","AEINS","AVG.AEINS","RNK.AEINS","ITOT","AVG.ITOT","RNK.ITOT","ISAL","AVG.ISAL","RNK.ISAL","ISSUP","AVG.ISSUP","RNK.ISSUP","ADM","AVG.ADM","RNK.ADM","FACACQ","AVG.FACACQ","RNK.FACACQ","OPNMNT","AVG.OPNMNT","RNK.OPNMNT","TRANS","AVG.TRANS","RNK.TRANS","SSTOT","AVG.SSTOT","RNK.SSTOT","SSSAL","AVG.SSSAL","RNK.SSSAL","COE","AVG.COE","RNK.COE","TOTEXP","AVG.TOTEXP","RNK.TOTEXP","T.SAL","AVG.T.SAL","RNK.T.SAL","HSEV","AVG.HSEV","RNK.HSEV","NHSEV","AVG.NHSEV","RNK.NHSEV","P.TCHR","AVG.P.TCHR","RNK.P.TCH","GROUP","AEPUPILS.A","AEPUPILS.S","YEAR","id"
24070,"Public Schools of Petoskey","EMMET",24,2886.98,151,17364060.89,6015,55,6870575.84,2380,744,940464.99,326,756,25267791.82,8752,470,13525916.3,4685,255,4084478.93,1415,177,0,0,0,17610395.23,6100,191,15887018.87,5503,217,1536981.63,532,460,2546408.88,882,712,0,0,0,2028765.27,703,619,1112013.75,385,357,7224169.53,2502,695,3434295.63,1190,565,24834564.76,8602,382,24962120.99,8646,479,7729060.47,62146,152,2.64781046773377e-315,185634,110,3.93198026205598e-315,275666,50,124.37,23,226,"I",0,0,2011,"201124070"
24901,"Concord Academy - Petoskey","EMMET",24,298,635,62508,210,656,2275028,7634,106,149420,501,692,2486956,8345,642,1290292,4330,434,181592,609,690,0,0,0,1471884,4939,569,249811,838,603,0,0,0,485836,1630,234,0,0,0,165205,554,740,0,0,0,651041,2185,763,7453,25,610,2122925,7124,739,2463238,8266,616,194067,9650,600,0,0,0,0,0,0,20.11,15,710,"N",0,0,2011,"201124901"
25010,"Flint, School District of the City of","GENESEE",25,10800.06,19,29512935.35,2733,159,87361179.82,8089,30,41601443.41,3852,22,158475558.6,14674,37,54444571.9,5189,102,31550819.26,3007,12,2064470.17,6689,30,88059861.33,8154,34,82646975.21,7652,24,24545597.35,2273,11,20247706.47,1875,167,0,0,0,19559998.38,1811,67,5404202.73,500,172,69757504.93,6459,30,48600125.64,4500,9,157817366.3,14613,32,163302712.5,15121,34,28639124.53,63854,114,2.48076635410592e-315,46492,534,2.8829961102954e-315,54030,309,448.51,23,226,"C",185.86,122.78,2011,"201125010"
25030,"Grand Blanc Community Schools","GENESEE",25,8666.67,25,11125112.02,1284,392,56759326.2,6549,455,5601596.15,646,566,73486034.37,8479,580,37670599.44,4347,425,8039024.15,928,503,0,0,0,45709623.59,5274,477,43548497.52,5025,384,7134668.59,823,251,6624719.12,764,771,0,0,0,8482941,979,284,3501195.25,404,332,25743523.96,2970,473,14052209.24,1621,470,71453147.55,8245,519,75530852.16,8715,453,22675217.51,63146,121,4.76465205422279e-315,111274,363,2.50284502628955e-315,58452,288,359.09,24,119,"D",0,0,2011,"201125030"
25040,"Mt. Morris Consolidated Schools","GENESEE",25,2777.8,160,2058239.75,741,548,19336485.32,6961,314,4574999.83,1647,109,26031575.9,9371,271,10705979.34,4022,554,4155981.12,1561,119,27671.11,239,130,14889631.57,5360,441,13856645.8,4988,406,3550630.7,1278,73,3282603.49,1182,419,41838.64,15,6,2836691.43,1021,250,874970.93,315,461,10544896.55,3796,225,6836266.26,2461,105,25434528.12,9156,225,26460792.99,9526,232,5953518.06,59239,211,6.6597701259451e-316,48526,533,4.06304068537905e-316,29605,478,100.5,26,50,"I",66,50,2011,"201125040"
25050,"Goodrich Area Schools","GENESEE",25,2136.14,213,1880075.19,880,513,14179204.68,6638,423,1450431.89,679,524,17576152.83,8228,689,9814826.38,4595,292,1590226.94,744,631,0,0,0,11405053.32,5339,452,10592694.75,4959,424,1203941.68,564,430,2213224.02,1036,550,0,0,0,1862306.28,872,384,889831.66,417,306,6169303.64,2888,515,3696488.04,1730,417,17574356.96,8227,524,17654199.94,8265,618,5910839.13,63049,125,1.63290410358323e-315,154720,176,3.31666485442113e-316,31426,467,93.75,23,226,"J",0,0,2011,"201125050"
25060,"Bendle Public Schools","GENESEE",25,2148.93,211,1298680.51,604,571,14266225.52,6639,421,1535773.03,715,488,17100679.06,7958,752,8214011.33,3960,569,1578486.21,761,624,2288321.82,30544,6,12080819.36,5622,335,7762556.44,3612,586,1368373.03,637,377,1521021.57,708,776,0,0,0,1199873.61,558,738,160586.6,75,609,4249854.81,1978,776,2885236.28,1343,553,16330674.17,7599,694,16900234.03,7864,718,3010014.37,61429,163,1.93031605931182e-316,18181,549,2.48956665138965e-316,23449,511,49,42,6,"J",41.56,33.36,2011,"201125060"
25070,"Genesee School District","GENESEE",25,796,432,535816.8,673,558,5593759.19,7027,298,996350.25,1252,197,7125926.24,8952,406,3622410.9,4551,316,1125414.57,1414,181,0,0,0,4747825.47,5965,227,4474993.73,5622,189,386838.69,486,501,952326.88,1196,408,0,0,0,619284.83,778,517,188152.93,236,534,2146603.33,2697,610,1293986.86,1626,467,6894428.8,8661,360,6996854.19,8790,417,2064043.66,60264,189,1.65662004508864e-316,42124,536,7.52213216563537e-317,19127,535,34.25,23,226,"M",0,0,2011,"201125070"
25080,"Carman-Ainsworth Community Schools","GENESEE",25,4560.87,80,9186373.72,2014,237,31068875.49,6812,361,9867187.86,2163,57,50296313.57,11028,98,25648736.44,5624,57,6473722.79,1419,175,0,0,0,32122459.23,7043,63,30507647.67,6689,48,5680762.52,1246,85,5492854.22,1204,405,0,0,0,4529970.25,993,273,1935079.53,424,301,17638666.52,3867,214,13205261.7,2895,50,49761125.75,10910,88,50530080.71,11079,100,13720203.8,69189,55,1.83380009824522e-315,81380,484,1.85437592648799e-315,82293,196,198.3,23,226,"E",0,0,2011,"201125080"
25100,"Fenton Area Public Schools","GENESEE",25,3491.32,110,5740176.91,1644,305,20960300.86,6004,605,2949159.51,845,376,29756043.08,8523,564,14915362.46,4280,460,4028511.46,1156,331,19103.27,2801,52,18962977.19,5431,405,18200802.1,5213,312,2936230.18,841,233,3099308.71,888,703,0,0,0,2966164.74,850,410,1008310.85,289,491,10010014.48,2867,526,7304658.15,2092,215,28972991.67,8299,491,29716144.15,8511,519,9319737.1,67642,72,2.53321633342449e-315,146858,205,1.16989739556149e-315,67822,244,137.78,25,74,"H",2.42,4.4,2011,"201125100"
25110,"Kearsley Community School District","GENESEE",25,3159.33,127,2707939.88,857,518,21971983.32,6955,316,2987740.4,946,308,27667663.6,8757,466,13921167.49,4406,394,3526139,1116,353,0,0,0,17447306.49,5522,380,16476582.72,5215,311,3156129.19,999,150,2902733.1,919,678,0,0,0,2361059.33,747,564,1132853.79,359,397,9552775.41,3024,444,6527442.11,2066,229,27000081.9,8546,404,27385372.32,8668,467,8597503.51,68923,60,1.15503829715297e-315,73997,501,4.49622598132967e-316,28805,482,124.74,25,74,"H",0,0,2011,"201125110"
25120,"Flushing Community Schools","GENESEE",25,4378.12,81,3322189.53,759,544,29555722.91,6751,383,3263083.29,745,461,36140995.73,8255,677,18489593.06,4230,480,3989644.19,913,517,0,0,0,22479237.25,5134,528,21069586.58,4812,466,3471590.71,793,269,3267471.69,746,773,0,0,0,3183560.31,727,586,1728126.86,395,346,11650749.57,2661,621,8549528.86,1953,284,34129986.82,7796,650,34886133.12,7968,696,11732232.02,75327,20,2.75826897120732e-315,127516,290,5.77238543992929e-316,26686,496,155.75,28,27,"F",3.84,3.56,2011,"201125120"
25130,"Atherton Community Schools","GENESEE",25,904,407,2265432.69,2506,178,4823834.31,5336,672,1194456.06,1321,174,8320694,9204,318,4203298.09,4650,271,1173873.27,1299,244,0,0,0,5377171.36,5948,232,4988386.92,5518,212,640193.47,708,326,1310280.79,1449,283,0,0,0,657988.86,728,585,336725.99,372,377,2945189.11,3258,348,1531709.94,1694,443,8322360.47,9206,215,8326568.56,9211,290,2472659.77,58985,217,3.66269430249087e-316,82006,481,5.39640741223185e-316,120824,129,41.92,22,316,"M",0,0,2011,"201125130"
25140,"Davison Community Schools","GENESEE",25,5507.86,59,5656813.65,1027,476,36394499.53,6608,436,4070914.46,739,463,46174674.74,8383,629,22652364.32,4113,527,4647270.57,844,569,0,0,0,27299634.89,4956,564,25830699.2,4690,497,4641423.9,843,231,5350630.9,971,624,24629.24,4,14,4212935.81,765,538,2061595.92,374,372,16266586.53,2953,486,11818379.35,2146,185,43566221.42,7910,614,44959309.15,8163,653,13285913.3,61415,164,2.72846212419145e-315,100265,423,1.00578528486494e-315,36960,419,216.33,25,74,"D",0,0,2011,"201125140"
25150,"Clio Area School District","GENESEE",25,3662.42,105,3772944.38,1030,475,24432977.26,6671,412,2878794.58,786,422,31110518.99,8495,573,15696638.07,4286,455,2867921.66,783,613,0,0,0,18564559.73,5069,540,17087213.83,4666,504,2663381.18,727,308,3242569.18,885,709,0,0,0,3086728.98,843,417,2071930.09,566,104,11064609.43,3021,446,8199693.94,2239,154,29629169.16,8090,562,30548365.63,8341,579,8542363.59,64432,109,1.80116084205092e-315,99540,427,6.41428333324344e-316,35448,429,132.58,28,27,"G",0,0,2011,"201125150"
25180,"Swartz Creek Community Schools","GENESEE",25,3978.9,91,8006471.26,2012,240,22711788.43,5708,632,3586038.27,901,338,34340548.96,8631,515,18024065.33,4530,326,4193705.15,1054,402,0,0,0,22217770.48,5584,355,21420481.26,5384,255,3774286.88,949,168,4200019.76,1056,519,0,0,0,2977936.05,748,561,1315339.08,331,443,12267581.77,3083,415,9688576.71,2435,110,34485352.25,8667,357,35246217.9,8858,399,10859534.22,62990,127,2.37104670110244e-315,120613,320,1.77229792721405e-315,90155,172,172.4,23,226,"G",0,0,2011,"201125180"
25200,"Lake Fenton Community Schools","GENESEE",25,1840.3,237,2908235.52,1580,319,11694362.5,6355,528,1135312.83,617,594,15796454.06,8584,537,7689443.64,4178,496,2015363.76,1095,373,0,0,0,9704807.4,5273,478,9085316.24,4937,433,1329606.3,722,315,1824977.62,992,603,0,0,0,1660439.88,902,348,673628.88,366,386,5488652.68,2982,466,3343312.52,1817,372,15193460.08,8256,507,15361490.37,8347,577,4548917.48,62391,146,1.9178808568431e-315,210935,74,5.78790458533737e-316,63657,265,72.91,25,74,"K",0,0,2011,"201125200"
25210,"Westwood Heights Schools","GENESEE",25,928,401,2104009.75,2267,201,6038994.15,6508,469,1850471.34,1994,64,10013475.24,10790,107,4668485.09,5031,142,1576191.05,1698,91,0,0,0,6244676.14,6729,87,5753195.4,6200,77,1235391.92,1331,67,1244153.9,1341,326,0,0,0,1100389.46,1186,184,488178.66,526,138,4068113.94,4384,159,2098540.33,2261,147,10312790.08,11113,77,10335457.77,11137,95,2573243.25,61561,159,2.57214048506443e-316,56100,522,3.84617091598299e-316,83887,191,41.8,22,316,"M",0,0,2011,"201125210"
25230,"Bentley Community School District","GENESEE",25,856.57,415,1313496.97,1533,331,5508896.96,6431,499,1015733.37,1186,219,7838127.3,9151,335,3800440.68,4437,384,947237.02,1106,365,0,0,0,4747677.7,5543,369,4275915.62,4992,402,766288.77,895,196,1034412.61,1208,404,0,0,0,534946.49,625,704,230231.52,269,510,2565879.39,2996,459,1371639.87,1601,476,7313557.09,8538,408,7370832.19,8605,489,2093585.72,60491,185,4.13640093585737e-316,97741,434,2.71445451333894e-316,64141,262,34.61,25,74,"M",0,0,2011,"201125230"
25240,"Beecher Community School District","GENESEE",25,1585.08,272,1236577.64,780,535,12518241.83,7898,47,7408964.31,4674,14,21163783.78,13352,48,8008843.27,5205,99,3462192.76,2250,31,102041.81,2203,70,11573077.84,7301,56,9404207.6,5933,114,3209358.39,2025,18,2031188.25,1281,356,0,0,0,2818326.73,1778,74,539302.47,340,430,8598175.84,5424,59,4995076.6,3151,32,20171253.68,12726,43,20874977.82,13170,49,3382307.22,44977,525,1.53443118801871e-316,19593,548,1.72818481160341e-316,22068,520,75.2,20,509,"K",24.4,21.91,2011,"201125240"
25250,"Linden Community Schools","GENESEE",25,2983.28,142,2505195.63,840,522,20105591.91,6739,386,2587246.22,867,360,25474124.85,8539,555,12247062.24,4105,530,3233807.73,1084,380,0,0,0,15480869.97,5189,511,14411548.09,4831,462,2081956.78,698,333,2903664.02,973,621,0,0,0,1802375.07,604,722,1346061.36,451,252,8134057.23,2727,598,4526692.03,1517,508,23614927.2,7916,610,24273267.71,8136,663,7183072.98,60951,175,2.36183204084287e-315,160240,162,4.94998016884139e-316,33583,451,117.85,25,74,"I",0,0,2011,"201125250"
25260,"Montrose Community Schools","GENESEE",25,1499.13,286,1151242.24,768,540,11098904.65,7404,184,1511755.77,1008,276,13809710.08,9212,314,6566138.57,4380,407,2341317.19,1562,118,0,0,0,8907455.76,5942,233,8695520.59,5800,146,1068905.4,713,319,1889546.03,1260,364,0,0,0,1327592.13,886,367,413318.51,276,506,4699362.07,3135,394,3359001.92,2241,152,13606817.83,9076,247,14017093.51,9350,260,3734399.56,56368,296,5.60567736505046e-316,75684,497,1.52367636704004e-316,20572,527,66.25,23,226,"L",0,0,2011,"201125260"
25280,"LakeVille Community School District","GENESEE",25,1668.84,260,1502027.43,900,507,11380041.21,6819,359,1386521.19,831,385,14359168.96,8604,526,7286820.34,4366,415,1530169.41,917,512,0,0,0,8816989.75,5283,474,8310814.34,4980,410,1538346.96,922,185,1592992.14,955,641,0,0,0,1671133.22,1001,265,820643.14,492,185,5623115.46,3369,315,3911476.22,2344,127,14440105.21,8653,363,14888928.44,8922,379,4164134.98,65680,92,1.18674852218814e-315,143933,216,2.79915549724533e-316,33949,447,63.4,26,50,"K",0,0,2011,"201125280"
25902,"Woodland Park Academy","GENESEE",25,438,575,45276.49,103,709,3240751.92,7399,185,318591.27,727,477,3604619.68,8230,688,1604110.95,3662,605,365463.22,834,577,0,0,0,1969574.17,4497,625,1810353.45,4133,563,155590.25,355,599,649293.96,1482,271,0,0,0,270073.69,617,712,58655.94,134,578,1133613.84,2588,657,411053.41,938,576,3103188.01,7085,743,3589569.04,8195,641,986805.52,45370,522,0,0,0,0,0,0,21.75,20,509,"N",0,0,2011,"201125902"
26010,"Beaverton Rural Schools","GLADWIN",26,1406.81,303,2649813.93,1884,260,7944369.03,5647,639,1426940.38,1014,275,12021123.34,8545,551,5515583.85,3940,573,2280698.97,1629,102,56562.92,8023,25,7852845.74,5582,356,7095658.42,5044,373,503331.77,358,596,1499745.67,1066,511,0,0,0,850779.06,605,720,685762.19,487,190,3539618.69,2516,688,1895084.75,1347,550,11392464.43,8098,559,11715679.22,8328,585,3224448.16,55279,326,9.71138140945293e-316,139721,233,6.63861265398011e-316,95512,163,58.33,24,119,"L",4.68,2.37,2011,"201126010"
26040,"Gladwin Community Schools","GLADWIN",26,1907.97,225,4381693.48,2297,195,9474572.6,4966,689,2137609,1120,240,15993875.08,8383,629,7364137.95,3953,570,2387366.57,1282,255,0,0,0,9751504.52,5111,535,9147860.73,4795,469,1690119.64,886,204,2065085.2,1082,494,0,0,0,1131671.58,593,727,1132610.45,594,82,6019486.87,3155,384,3833527.61,2009,248,15770991.39,8266,502,15956062.26,8363,574,4243698.2,54039,357,1.34683964010075e-315,142876,219,1.16903565614333e-315,124014,128,78.53,24,119,"K",22.66,22.46,2011,"201126040"
27010,"Bessemer Area School District","GOGEBIC",27,452.98,567,643097.9,1420,358,2871724.45,6340,532,317012.54,700,506,3831834.89,8459,591,2285851.55,5046,136,556874.4,1229,289,0,0,0,2842725.95,6276,154,2745524.08,6061,89,103420.01,228,698,500967.65,1106,473,0,0,0,469162.77,1036,240,108011.94,238,533,1181562.37,2608,646,837365.18,1849,352,4024288.32,8884,289,4028051.09,8892,388,1258160.65,53334,381,1.50145734562839e-316,67089,509,1.38400929546313e-316,61841,274,23.59,19,577,"N",0,0,2011,"201127010"
27020,"Ironwood Area Schools of Gogebic County","GOGEBIC",27,894.82,412,1827633,2042,232,5694876.49,6364,525,1222711.49,1366,164,8745220.98,9773,200,3767007.53,4232,479,1375359.22,1545,125,258478.98,53850,4,5400845.73,6036,204,4558795.79,5095,360,751631.83,840,234,1236456.97,1382,307,0,0,0,686466.8,767,535,418572.35,468,225,3093127.95,3457,293,1960328.71,2191,169,8493973.68,9492,180,8551867.07,9557,226,2227264.62,53450,377,3.95880390117702e-316,89545,462,3.86012224287713e-316,87313,181,41.67,21,422,"M",2.55,2.25,2011,"201127020"
27070,"Wakefield-Marenisco School District","GOGEBIC",27,279.51,645,981877.74,3513,109,1336963.89,4783,700,401043.14,1435,148,2736737.15,9791,197,1570624.57,5619,59,292243.27,1046,405,0,0,0,1862867.84,6665,96,1775275.86,6351,62,90350.5,323,635,443863.31,1588,249,0,0,0,262347.29,939,322,182912.46,654,60,979473.56,3504,282,736721.68,2636,76,2842341.4,10169,117,2868171.98,10261,136,822356.3,51916,423,1.77575528002789e-316,128588,286,2.53347841548698e-316,183457,75,15.84,18,628,"N",0,0,2011,"201127070"
27080,"Watersmeet Township School District","GOGEBIC",27,170.5,707,2275412.05,13346,16,67280.44,395,778,860688.52,5048,12,3211083.4,18833,22,1697896.44,9958,12,453150.51,2658,20,0,0,0,2151046.95,12616,8,2022436.75,11862,6,136244.59,799,267,513007.03,3009,35,0,0,0,338889.36,1988,45,139285.3,817,27,1127426.28,6612,26,669192.19,3925,12,3278473.23,19229,11,3366773.18,19746,18,857533.05,50622,450,2.1683180045118e-316,257403,49,5.77219729973135e-316,685223,18,16.94,10,770,"N",0,0,2011,"201127080"
28010,"Traverse City Area Public Schools","GRAND TRAVERSE",28,10070.47,22,35759280.07,3551,103,42533712.34,4224,716,6201627.14,616,595,84814263.8,8422,609,43204203.43,4290,448,8753207.56,869,547,0,0,0,51957410.99,5159,520,49863993.31,4952,428,7569719.97,752,291,10554211.98,1048,530,0,0,0,8051072.52,799,484,5584385.75,555,113,31759390.22,3154,385,24525407.87,2435,110,83716801.21,8313,489,85051174.71,8446,542,25365481.76,57838,258,1.13316822195534e-314,227751,59,8.38413908082073e-315,168509,87,438.56,23,226,"C",0,0,2011,"201128010"
28035,"Buckley Community Schools","GRAND TRAVERSE",28,444.16,573,597576.49,1345,379,2739140.79,6167,572,339934.76,765,441,3690138.5,8308,659,1956300,4404,396,414000.25,932,500,0,0,0,2370300.25,5337,454,2207250.63,4969,418,69503.92,156,729,575198.14,1295,344,0,0,0,387489.19,872,384,198109.43,446,257,1230300.68,2770,569,794232.79,1788,385,3600600.93,8107,557,3664007.25,8249,623,1036436.97,49638,466,2.91714840300483e-316,132933,262,1.3162917193194e-316,59983,284,20.88,21,422,"N",0,0,2011,"201128035"
28090,"Kingsley Area Schools","GRAND TRAVERSE",28,1508.96,283,1290724.51,855,519,10034723.31,6650,419,901893.91,598,618,12282378.57,8140,719,6904758.49,4576,303,1214035.11,805,597,0,0,0,8118793.6,5380,431,7667254.16,5081,361,476267.12,316,639,1236947.54,820,758,0,0,0,949277.74,629,699,790842.45,524,140,3453334.85,2289,749,2447877.19,1622,469,11572128.45,7669,681,12392369.69,8213,636,3882796.5,56191,299,7.32050659411548e-316,98193,431,2.66325720782146e-316,35723,427,69.1,22,316,"K",0,0,2011,"201128090"
28901,"Woodland School","GRAND TRAVERSE",28,200,694,8027.93,40,753,1453313.28,7267,236,44486.39,222,775,1505827.6,7529,776,721152.81,3606,615,42259.16,211,759,0,0,0,763411.97,3817,707,724331.02,3622,585,13147.14,66,750,326532.69,1633,233,0,0,0,123824.77,619,710,0,0,0,463504.6,2318,742,186583.82,933,578,1226916.57,6135,777,1455458.08,7277,771,560256.17,50202,457,0,0,0,0,0,0,11.16,18,628,"N",0,0,2011,"201128901"
29010,"Alma Public Schools","GRATIOT",29,2285.85,199,3365340.69,1472,346,15592638.64,6821,356,1349070.83,590,627,20366852.98,8910,420,10102137.48,4478,358,2941716.89,1304,242,35400.94,1187,108,13079255.31,5722,291,12194842.58,5335,273,1517055.61,664,359,2097921.8,918,680,0,0,0,2254779.79,986,277,611274.95,267,514,6481032.15,2835,541,4686839.53,2050,235,19560287.46,8557,400,20082592.88,8786,419,5880751.1,56726,286,9.46624495870074e-316,83820,479,4.83782776130108e-316,42837,383,103.67,22,316,"J",16.44,13.38,2011,"201129010"
29020,"Ashley Community Schools","GRATIOT",29,355.5,609,268617.42,756,546,2535878.06,7133,267,275661.33,775,434,3081128.09,8667,502,1605608.58,4516,339,527235.28,1483,146,0,0,0,2132843.86,6000,216,2012155.64,5660,179,131802.68,371,590,369478.77,1039,542,0,0,0,343991.09,968,292,162426.63,457,241,1007699.17,2835,541,696689.24,1960,276,3140543.03,8834,305,3211980.87,9035,346,918911.54,46433,509,1.63960901905638e-316,93350,452,3.75660689333115e-317,21388,524,19.79,18,628,"N",0,0,2011,"201129020"
29040,"Breckenridge Community Schools","GRATIOT",29,841.57,420,887012.21,1054,471,5739558.17,6820,358,600352.5,713,490,7251827.49,8617,522,3812244.5,4530,326,804858.45,956,478,96414.9,0,0,4713517.85,5601,347,4299082.01,5108,351,462897.9,550,440,859827.6,1022,564,0,0,0,653041.96,776,519,349630.5,415,307,2325397.96,2763,573,1553156.62,1846,356,7038915.81,8364,471,7154797.59,8502,522,2061997.13,47965,496,5.75124392628466e-316,138321,240,1.42237532090559e-316,34209,443,42.99,20,509,"M",0,0,2011,"201129040"
29050,"Fulton Schools","GRATIOT",29,1013.61,382,918083.64,906,504,6922597.31,6830,350,675750,667,541,8519212.7,8405,620,4105772.19,4288,451,600221.47,627,681,1065333.05,18953,12,5771326.71,5694,304,5300620.49,5229,307,351525.55,347,610,838700.21,827,754,0,0,0,637830.46,629,699,467645.33,461,235,2295701.55,2265,754,1730238.29,1707,437,8067028.26,7959,599,8585226.39,8470,530,2172201.86,52864,401,5.60478602121879e-316,111919,360,1.12176740273375e-316,22400,519,41.09,23,226,"L",33.38,22.83,2011,"201129050"
29060,"Ithaca Public Schools","GRATIOT",29,1351,312,1552826.89,1149,438,9091042.16,6729,391,751424.11,556,657,11460546.76,8483,577,6266101.23,4638,275,1475553.3,1092,375,12525.51,0,0,7754180.04,5740,284,7156915.77,5297,281,567779.12,420,555,1282348.68,949,646,0,0,0,932999.09,691,641,488151.03,361,394,3271277.92,2421,718,2012952.02,1490,519,11025457.96,8161,541,11338763.66,8393,563,3308411.78,52935,399,7.3235674296046e-316,109719,374,2.65299037548119e-316,39746,403,62.5,22,316,"L",0,0,2011,"201129060"
29100,"St. Louis Public Schools","GRATIOT",29,1164.86,351,1248589.87,1072,464,7989953.75,6859,340,596099.52,512,684,9925516.84,8521,566,4853299.54,4166,506,1265573.51,1086,377,0,0,0,6118873.05,5253,489,5640949.82,4843,460,560141.21,481,504,1306759.31,1122,465,0,0,0,996099.47,855,403,383028.07,329,447,3246028.06,2787,558,2166681.33,1860,342,9364901.11,8040,574,9514981.58,8168,651,2791750,59399,208,5.54890334296211e-316,96416,443,1.9993062497461e-316,34739,436,47,25,74,"L",0,0,2011,"201129100"
30010,"Camden-Frontier School","HILLSDALE",30,572,522,728949.19,1274,400,3791000.27,6628,428,614996.97,1075,254,5134946.43,8977,400,2853869.45,4989,156,629284.75,1100,369,0,0,0,3483154.2,6089,197,2868436.08,5015,388,232311.78,406,563,478841.85,837,746,0,0,0,457626.88,800,482,263486.35,461,235,1432266.86,2504,693,899639.92,1573,490,4915421.06,8593,387,4989797.13,8723,451,1425169.54,50377,453,4.2392673795841e-316,150007,191,1.71910536722978e-316,60831,281,28.29,20,509,"M",0,0,2011,"201130010"
30020,"Hillsdale Community Schools","HILLSDALE",30,1717.71,249,2481614.72,1445,350,10711258.86,6236,556,1257070.12,732,469,14522255.22,8454,593,7966413.4,4685,255,1495536.51,879,539,37147.73,2165,74,9499097.64,5530,377,8816862.72,5133,339,519285.04,302,653,1783384,1038,547,0,0,0,1179110.6,686,647,772444.61,450,253,4254224.25,2477,703,2952111.98,1719,427,13753321.89,8007,584,13941809.9,8117,667,4281580.94,58253,238,9.49191478161576e-316,111846,361,5.57281142659719e-316,65666,252,73.5,23,226,"K",3.96,13.2,2011,"201130020"
